Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Dec/2021,"BIO-000001                    ",70,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1242100                       ",200,"BOX            ",20,RQN2112003934
02/Dec/2021,"1242101                       ",200,"BOX            ",20,RQN2112003934
02/Dec/2021,"1242102                       ",200,"BOX            ",20,RQN2112003934
02/Dec/2021,"1443100                       ",36,"DOZEN          ",20,RQN2112003934
02/Dec/2021,"1432100                       ",36,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1460100                       ",10,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1428100                       ",144,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1408100                       ",100,"BOX            ",20,RQN2112003934
02/Dec/2021,"1407100                       ",15,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1225100                       ",1500,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1225101                       ",2000,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1225102                       ",1500,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1225103                       ",3000,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1412100                       ",50,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1457100                       ",36,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1459100                       ",5,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1467101                       ",10,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1467100                       ",36,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1453100                       ",10,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1447100                       ",5,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1456100                       ",10,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1139100                       ",120,"SHEET          ",20,RQN2112003934
02/Dec/2021,"1101148                       ",1000,"SHEET          ",20,RQN2112003934
02/Dec/2021,"1101149                       ",1000,"SHEET          ",20,RQN2112003934
02/Dec/2021,"1166100                       ",5000,"SHEET          ",20,RQN2112003934
02/Dec/2021,"1113103                       ",2000,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1101159                       ",3000,"PAD            ",20,RQN2112003934
02/Dec/2021,"1101160                       ",3000,"PAD            ",20,RQN2112003934
02/Dec/2021,"1537100                       ",5,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1152104                       ",30,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1571014                       ",3000,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1034100                       ",1000,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1571009                       ",10,"ROLL           ",20,RQN2112003934
02/Dec/2021,"1101122                       ",10,"ROLL           ",20,RQN2112003934
02/Dec/2021,"1457101                       ",5,"ROLL           ",20,RQN2112003934
02/Dec/2021,"1162100                       ",60,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1101125                       ",50,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1101127                       ",5,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1306100                       ",5,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1301100                       ",5,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1034101                       ",1000,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1119100                       ",1000,"PAD            ",20,RQN2112003934
02/Dec/2021,"1455100                       ",20,"BUNDLE         ",20,RQN2112003934
02/Dec/2021,"1407101                       ",12,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1004101                       ",50,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1101124                       ",30,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1101123                       ",30,"BOOKLET        ",20,RQN2112003934
02/Dec/2021,"1433100                       ",10,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1433101                       ",10,"PIECE          ",20,RQN2112003934
02/Dec/2021,"1146100                       ",10,"PIECE          ",20,RQN2112003934
